Chromosome	Start	Stop	Name	Size	Orientation	RefSeq	CStart	CStop	NumExons
chr1	65108411	65110014	Crygd	1603	-	NM_007776	65108483	65109976	3
chr1	65118098	65120106	Crygc	2008	-	NM_001082573	65118172	65120079	3
chr1	65126795	65128864	Crygb	2069	-	NM_144761	65126865	65128829	3
chr1	65146962	65149937	Cryga	2975	-	NM_007774	65147026	65149911	3
chr1	65151858	65169788	D630023F18Rik	17930	-	NM_001285882	65152302	65169667	8
chr1	65205189	65233053	Idh1	27864	-	NM_001111320	65206038	65221926	9
chr1	65233258	65325270	Pikfyve	92012	+	NM_011086	65236901	65320332	42
chr1	65357830	65435818	Pth2r	77988	+	NM_139270	65358169	65435384	13
chr1	65973095	65974878	Crygf	1783	+	NM_027010	65973131	65974817	3
chr1	66221902	66489157	Map2	267255	+	NM_001039934	66427085	66485581	15
chr1	66515020	66745722	Unc80	230702	+	NM_175510	66515020	66742170	65
chr1	66747404	66766379	Rpe	18975	+	NM_001310643	66761152	66764450	7
chr1	66765816	66864169	Kansl1l	98353	-	NM_001122738	66767349	66848713	15
chr1	66877412	66909883	Acadl	32471	-	NM_007381	66878007	66909823	11
chr1	66970869	66991630	Myl1	20761	-	NM_021285	66971610	66991479	7
chr1	67047090	67085446	Lancl1	38356	-	NM_021295	67050054	67085149	10
chr1	67169600	67277841	Cps1	108241	+	NM_001080809	67169738	67276920	38
chr1	68078760	69154633	Erbb4	1075873	-	NM_010154	68086614	69154330	27
chr1	69577783	69732534	Ikzf2	154751	-	NM_011770	69585341	69730731	8
chr1	69873543	70771706	Spag16	898163	+	NM_029160	69873577	70771516	17
chr1	70772288	70931971	Vwc2l	159683	+	NM_177164	70775352	70928789	4
chr1	71074108	71149546	Bard1	75438	-	NM_007525	71077093	71149381	11
chr1	71289663	71461484	Abca12	171821	-	NM_175210	71289870	71461156	53
chr1	71603729	71625977	Atic	22248	+	NM_026195	71603829	71625245	16
chr1	71632046	71699808	Fn1	67762	-	NM_010233	71632785	71699556	46
chr1	71699908	71709417	Apol7d	9509	+	NR_040308	71709417	71709417	4
chr1	71934685	71937778	Gm8883	3093	+	NR_027659	71937778	71937778	3
chr1	72005571	72051769	4933417E11Rik	46198	-	NR_040454	72051769	72051769	3
chr1	72205806	72258881	Mreg	53075	-	NM_001005423	72207458	72258685	5
chr1	72305746	72330888	Pecr	25142	-	NM_023523	72305921	72330790	8
chr1	72330946	72349569	Tmem169	18623	+	NM_175564	72344481	72347880	3
chr1	72353994	72441527	Xrcc5	87533	+	NM_009533	72354120	72441296	21
chr1	72473685	72583138	March4	109453	-	NM_001045533	72475215	72581711	4
chr1	72629824	72683364	Smarcal1	53540	+	NM_018817	72632269	72679628	17
chr1	72689553	72747138	Ankar	57585	-	NM_176980	72689580	72745595	24
chr1	72757833	72760387	Rpl37a	2554	+	NM_009084	72757894	72760139	4
chr1	72871053	72899045	Igfbp2	27992	+	NM_008342	72871153	72898736	4
chr1	72904638	72921439	Igfbp5	16801	-	NM_010518	72908950	72920713	4
chr1	73061648	73062473	Tnp1	825	-	NM_009407	73061870	73062437	2
chr1	73062609	73072082	1700027A15Rik	9473	+	NR_038001	73072082	73072082	3
chr1	73437958	73454143	Pinc	16185	-	NR_003202	73454143	73454143	5
chr1	73445541	73477353	D530049I02Rik	31812	+	NR_040605	73477353	73477353	3
chr1	73664954	73911040	6030407O03Rik	246086	-	NR_045311	73911040	73911040	9
chr1	73902050	73902149	Mir6351	99	-	NR_105769	73902149	73902149	1
chr1	73956804	74171023	Tns1	214219	-	NM_001289895	73961103	74171021	33
chr1	74172114	74194804	Rufy4	22690	+	NM_001170641	74174251	74194320	12
chr1	74200567	74207820	Cxcr2	7253	+	NM_009909	74204922	74206002	2
chr1	74238359	74241205	Cxcr1	2846	-	NM_178241	74238379	74239435	2
chr1	74253127	74253194	Mir1928	67	-	NR_035449	74253194	74253194	1
chr1	74283123	74314787	Arpc2	31664	+	NM_029711	74283399	74314369	10
chr1	74325173	74326163	Gpbar1	990	+	NM_174985	74325173	74326163	1
chr1	74326413	74331312	Aamp	4899	-	NM_001190444	74326807	74331197	11
chr1	74331607	74400266	Pnkd	68659	+	NM_001039509	74331644	74398505	10
chr1	74334820	74350910	Tmbim1	16090	-	NM_027154	74335945	74341973	12
chr1	74408681	74415895	Catip	7214	+	NM_001033345	74409208	74415647	10
chr1	74421776	74432625	Slc11a1	10849	+	NM_013612	74421888	74432080	15
chr1	74438182	74443859	Ctdsp1	5677	+	NM_153088	74438471	74442158	7
chr1	74440883	74440968	Mir26b	85	+	NR_029743	74440968	74440968	1
chr1	74455957	74482134	Vil1	26177	+	NM_009509	74461653	74481565	20
chr1	74482083	74590860	Usp37	108777	-	NM_176972	74485964	74542359	26
chr1	74552633	74577416	Rqcd1	24783	+	NM_021383	74553011	74575428	8
chr1	74589462	74612551	Plcd4	23089	+	NM_001081456	74594520	74611940	17
chr1	74612999	74634602	Zfp142	21603	-	NM_029888	74613451	74632237	9
chr1	74634862	74639017	Bcs1l	4155	+	NM_025784	74636132	74638645	8
chr1	74640321	74647971	Rnf25	7650	-	NM_001305230	74640397	74647939	10
chr1	74648028	74683467	Stk36	35439	+	NM_175031	74648691	74682432	27
chr1	74708327	74744547	Ttll4	36220	+	NM_001014974	74725565	74744273	20
chr1	74760108	74784471	Cyp27a1	24363	+	NM_024264	74760204	74784233	9
chr1	74785495	74795529	Prkag3	10034	-	NM_153744	74787278	74795424	14
chr1	74818465	74831893	Wnt6	13428	+	NM_009526	74818719	74831174	4
chr1	74838592	74850749	Wnt10a	12157	+	NM_009518	74838744	74850194	4
chr1	74901602	74904306	Cdk5r2	2704	+	NM_009872	74901671	74902781	1
chr1	74928082	74931982	Fev	3900	-	NM_153111	74928649	74931784	3
chr1	74936507	74939717	Cryba2	3210	-	NM_021541	74936562	74939461	5
chr1	74947231	74947295	Mir375	64	-	NR_029876	74947295	74947295	1
chr1	74948653	74982173	Ccdc108	33520	-	NM_001039495	74948708	74979772	33
chr1	74991888	74998246	Ihh	6358	-	NM_010544	74992662	74997788	3
chr1	75013919	75121800	Nhej1	107881	-	NM_029342	75014267	75093214	6
chr1	75122115	75130464	Slc23a3	8349	-	NM_194333	75122302	75130429	12
chr1	75131788	75138942	Cnppd1	7154	-	NM_026977	75132972	75138058	9
chr1	75139359	75144483	Fam134a	5124	+	NM_001305231	75139436	75143629	10
chr1	75165219	75168200	Zfand2b	2981	+	NM_001159905	75165425	75167854	10
chr1	75168214	75176966	Abcb6	8752	-	NM_023732	75168453	75176692	19
chr1	75177434	75188584	Atg9a	11150	-	NM_001288613	75178499	75183374	16
chr1	75188733	75195960	Ankzf1	7227	+	NM_026187	75189025	75195762	14
chr1	75194809	75207353	Glb1l	12544	-	NM_029010	75196068	75206015	17
chr1	75207403	75212181	Stk16	4778	+	NM_011494	75207903	75210527	8
chr1	75211546	75215869	Tuba4a	4323	-	NM_009447	75212196	75215770	4
chr1	75216669	75228668	A630095N17Rik	11999	-	NM_001243090	75217034	75228649	3
chr1	75232997	75242267	Dnajb2	9270	+	NM_001159884	75233458	75241379	10
chr1	75243615	75260783	Ptprn	17168	-	NM_008985	75244123	75260702	23
chr1	75268776	75274955	Resp18	6179	-	NM_009049	75268885	75274882	6
chr1	75305139	75314212	Dnpep	9073	-	NM_001110831	75305233	75313915	15
chr1	75356866	75365154	Des	8288	+	NM_010043	75356992	75363625	9
chr1	75364784	75371590	Gm15179	6806	-	NR_037976	75371590	75371590	4
chr1	75371871	75428881	Speg	57010	+	NM_007463	75372014	75428026	41
chr1	75432517	75439751	Gmppa	7234	+	NM_133708	75433373	75439576	13
chr1	75447084	75470915	Asic4	23831	+	NM_183022	75447406	75470207	10
chr1	75471143	75476046	Chpf	4903	-	NM_001001565	75471544	75474221	5
chr1	75476106	75482268	Tmem198	6162	+	NM_177056	75476806	75481559	5
chr1	75482399	75503027	Obsl1	20628	-	NM_178884	75482526	75502799	20
chr1	75503651	75506929	Inha	3278	+	NM_010564	75503822	75506738	2
chr1	75518103	75533910	Stk11ip	15807	+	NM_027886	75518363	75532810	25
chr1	75542840	75556006	Slc4a3	13166	+	NM_009208	75543445	75555465	23
chr1	76485707	76498603	Gm17751	12896	+	NR_038013	76498603	76498603	5
chr1	76506134	76506218	Mir6343	84	+	NR_105761	76506218	76506218	1
chr1	77363759	77511663	Epha4	147904	-	NM_007936	77370307	77511606	18
chr1	77493227	77493343	Mir6352	116	-	NR_105770	77493343	77493343	1
chr1	78097841	78193711	Pax3	95870	-	NM_001159520	78099375	78193324	9
chr1	78306920	78416861	Sgpp2	109941	+	NM_001004173	78306993	78414001	5
chr1	78414532	78485472	Farsb	70940	-	NM_001278075	78421768	78485417	18
chr1	78507634	78534748	Mogat1	27114	+	NM_026713	78508536	78534673	7
chr1	78654399	78664176	Utp14b	9777	+	NM_001001981	78660961	78663304	3
chr1	78654399	78704318	Acsl3	49919	+	NM_028817	78678207	78702990	16
chr1	78813523	78816600	Kcne4	3077	+	NM_021342	78814211	78814724	2
chr1	79431243	79436665	Scg2	5422	-	NM_001310680	79431725	79433579	3
chr1	79603450	79668547	Ap1s3	65097	-	NM_183027	79605741	79668427	5
chr1	79698836	79758344	Wdfy1	59508	-	NM_001111279	79702085	79758275	12
chr1	79772592	79778020	Mrpl44	5428	+	NM_001081210	79772707	79777713	4
chr1	79790895	79855240	Serpine2	64345	-	NM_009255	79791579	79818110	9
chr1	80195273	80210519	Fam124b	15246	-	NM_173425	80196484	80210239	2
chr1	80261497	80337265	Cul3	75768	-	NM_001313728	80263730	80318470	17
chr1	80442506	80472235	1700016L21Rik	29729	+	NR_040460	80472235	80472235	3
chr1	80497642	80755128	Dock10	257486	-	NM_175291	80498281	80755023	56
chr1	81073891	81268226	Nyap2	194335	+	NM_172849	81083847	81266127	5
chr1	82128490	82128594	Mir6344	104	+	NR_105762	82128594	82128594	1
chr1	82229679	82288014	Irs1	58335	-	NM_010570	82283372	82287068	2
chr1	82313153	82441941	Rhbdd1	128788	+	NM_029777	82336972	82439529	7
chr1	82447297	82583424	Col4a4	136127	-	NM_007735	82449705	82567990	48
chr1	82583495	82718634	Col4a3	135139	+	NM_007734	82583919	82715459	52
chr1	82721464	82748964	Mff	27500	+	NM_029409	82725830	82748291	9
chr1	82753223	82765031	Tm4sf20	11808	-	NM_025453	82754006	82764992	4
chr1	82836034	82897576	Agfg1	61542	+	NM_010472	82836297	82891633	13
chr1	83009097	83035023	Slc19a3	25926	-	NM_030556	83010393	83022953	7
chr1	83057504	83058496	Krtap28-13	992	+	NM_027778	83057570	83057987	1
chr1	83113340	83115742	Ccl20	2402	+	NM_001159738	83113398	83115292	4
chr1	83156336	83207147	Daw1	50811	+	NR_027636	83207147	83207147	13
chr1	83252355	83404775	Sphkap	152420	-	NM_172430	83253701	83404586	11
chr1	84032867	84281220	Pid1	248353	-	NM_001003948	84034605	84280945	3
chr1	84215423	84215536	Mir6353	113	-	NR_105771	84215536	84215536	1
chr1	84366413	84692796	Dner	326383	-	NM_152915	84367338	84692303	13
chr1	84692413	84692490	Mir5126	77	+	NR_039588	84692490	84692490	1
chr1	84717763	84835879	Trip12	118116	-	NM_133975	84721192	84811495	41
chr1	84836415	84897061	Fbxo36	60646	+	NM_025386	84836447	84896760	4
chr1	84903279	84931658	Slc16a14	28379	-	NM_027921	84903852	84926126	5
chr1	85084713	85106428	A530032D15Rik	21715	-	NM_213615	85085352	85105943	7
chr1	85196185	85210337	Gm7609	14152	+	NM_001081746	85209224	85210115	4
chr1	85242918	85267141	C130026I21Rik	24223	-	NM_175219	85243511	85266639	8
chr1	87473474	87500466	Sp110	26992	-	NM_175397	87473866	87492683	13
chr1	87497277	87541611	Sp140	44334	+	NM_001013817	87497734	87541257	17
chr1	87546562	87606572	Sp100	60010	+	NM_013673	87546676	87605693	20
chr1	87613657	87633181	A630001G21Rik	19524	-	NM_177055	87614767	87623189	6
chr1	87648522	87648649	Mir8096	127	+	NR_106172	87648649	87648649	1
chr1	87671845	87681269	9930111H07Rik	9424	+	NR_108086	87681269	87681269	4
chr1	87690021	87748152	Cab39	58131	+	NM_133781	87714974	87745796	9
chr1	87791084	87805273	Itm2c	14189	+	NM_022417	87791238	87804213	6
chr1	87825057	87828331	4933407L21Rik	3274	+	NR_037692	87828331	87828331	3
chr1	87836111	87857630	Gpr55	21519	-	NM_001033290	87837448	87838432	2
chr1	87918516	87926533	Spata3	8017	+	NM_001122732	87918623	87923094	4
chr1	87942437	87952031	2810459M11Rik	9594	+	NM_001144993	87942537	87949664	3
chr1	87961193	88035870	Psmd1	74677	+	NM_027357	87961364	88033684	25
chr1	87995611	88008545	Htr2b	12934	-	NM_008311	87995917	88007457	4
chr1	88051354	88174859	Armc9	123505	+	NM_030184	88053529	88172257	25
chr1	88199795	88203880	B3gnt7	4085	+	NM_145222	88200118	88202802	2
chr1	88241293	88256030	Ncl	14737	-	NM_010880	88247194	88255798	14
chr1	88247744	88247860	Snora75	116	-	NR_028478	88247860	88247860	1
chr1	88248555	88248702	Gm24148	147	-	NR_106184	88248702	88248702	1
chr1	88252834	88252902	Snord82	68	-	NR_002851	88252902	88252902	1
chr1	88256148	88264539	C130036L24Rik	8391	+	NR_015507	88264539	88264539	2
chr1	88282899	88284716	Nmur1	1817	-	NM_010341	88282899	88284716	2
chr1	88322903	88324624	1700019O17Rik	1721	+	NM_027966	88322945	88324538	1
chr1	88423310	88427273	Ptma	3963	+	NM_008972	88423480	88426587	5
chr1	88439589	88479076	Pde6d	39487	-	NM_008801	88440076	88478924	5
chr1	88483674	88503075	Cops7b	19401	+	NM_172974	88485754	88501791	7
chr1	88562867	88567148	Nppc	4281	-	NM_010933	88566238	88567013	3
chr1	88600378	88946672	Dis3l2	346294	+	NM_001172157	88641351	88946320	22
chr1	88983265	88986503	Alppl2	3238	-	NM_007433	88983622	88986338	11
chr1	88994576	88998181	Alpi	3605	-	NM_001081082	88995177	88998110	11
chr1	89021582	89024487	Akp3	2905	+	NM_007432	89021582	89024487	11
chr1	89044229	89052931	Ecel1	8702	-	NM_021306	89044561	89051564	18
chr1	89079888	89084980	Prss56	5092	+	NM_027084	89080067	89084795	13
chr1	89087171	89096645	Chrnd	9474	+	NM_021600	89087265	89095337	12
chr1	89102385	89108410	Chrng	6025	+	NM_009604	89102399	89108063	12
chr1	89110488	89137063	Eif4e2	26575	+	NM_023314	89110574	89134460	7
chr1	89160938	89207366	Efhd1	46428	+	NM_028889	89161024	89206370	4
chr1	89223572	89347385	Gigyf2	123813	+	NM_146112	89251020	89345720	29
chr1	89281151	89291304	Kcnj13	10153	-	NM_001110227	89282990	89285964	3
chr1	89366838	89372034	3110079O15Rik	5196	+	NM_028473	89366913	89372013	3
chr1	89373403	89470445	Ngef	97042	-	NM_001111314	89374128	89442633	15
chr1	89470601	89494415	Neu2	23814	+	NM_001160163	89476079	89494051	4
chr1	89516886	89617085	Inpp5d	100199	+	NR_122078	89617085	89617085	28
chr1	89652585	89689003	Atg16l1	36418	+	NM_001205391	89652774	89687884	19
chr1	89681145	89681393	Scarna6	248	+	NR_028519	89681393	89681393	1
chr1	89700254	89741732	Sag	41478	+	NM_009118	89701886	89741598	16
chr1	89749861	89841064	Dgkd	91203	+	NM_177646	89749875	89839047	30
chr1	89841695	89905126	Usp40	63431	-	NM_001198573	89843170	89903998	32
chr1	89951985	90116577	Ugt1a10	164592	+	NM_201641	89952056	90114999	5
chr1	89967353	90116577	Ugt1a9	149224	+	NM_201644	89967404	90114999	5
chr1	89991575	90116577	Ugt1a7c	125002	+	NM_201642	89991695	90114999	5
chr1	89999831	90115573	Ugt1a6b	115742	+	NM_201410	90003516	90114999	6
chr1	90031383	90116577	Ugt1a6a	85194	+	NM_145079	90035048	90114999	6
chr1	90062586	90116577	Ugt1a5	53991	+	NM_201643	90062626	90114999	5
chr1	90097185	90116577	Ugt1a2	19392	+	NM_013701	90097211	90114999	5
chr1	90101306	90102323	Dnajb3	1017	-	NM_008299	90101524	90102253	1
chr1	90108533	90116577	Ugt1a1	8044	+	NM_201645	90108576	90114999	5
chr1	90123594	90158864	Mroh2a	35270	+	NM_001281466	90124642	90156601	42
chr1	90155430	90174154	Hjurp	18724	-	NM_198652	90161755	90174044	8
chr1	90159687	90165983	6430706D22Rik	6296	-	NR_040291	90165983	90165983	5
chr1	90161402	90174132	A730008H23Rik	12730	-	NM_172505	90161755	90174044	5
chr1	90203286	90285426	Trpm8	82140	+	NM_134252	90215544	90281288	27
chr1	90303584	90323013	Spp2	19429	+	NM_029269	90303724	90317243	8
chr1	90396445	90406641	Glrp1	10196	-	NM_008132	90397697	90406461	3
chr1	90448091	90458741	Gm19589	10650	+	NR_037971	90458741	90458741	6
chr1	90594800	90598766	Arl4c	3966	-	NM_177305	90597660	90598239	1
chr1	90651464	90652308	Platr5	844	+	NR_040493	90652308	90652308	3
chr1	90912687	90918785	1700067G17Rik	6098	+	NR_040471	90918785	90918785	3
chr1	90967036	91050368	Sh3bp4	83332	+	NM_133816	91034260	91049926	6
chr1	91256916	91302708	C030007H22Rik	45792	-	NR_040482	91302708	91302708	3
chr1	91351385	91791857	Agap1	440472	+	NM_178119	91352004	91785469	18
chr1	91573081	91580467	4933400F21Rik	7386	-	NR_015540	91580467	91580467	4
chr1	91824536	91827751	Gbx2	3215	-	NM_010262	91825194	91827330	2
chr1	91849252	91911152	Asb18	61900	-	NM_139152	91849252	91911152	6
chr1	91938706	92049976	Iqca	111270	-	NM_029122	91939200	92049750	19
chr1	92100554	92112297	Ackr3	11743	+	NM_001271607	92110395	92111484	3
chr1	92499999	92509916	Cops8	9917	+	NM_133805	92500124	92508828	8
chr1	92663434	92740548	Col6a3	77114	-	NM_001243008	92664166	92726807	46
chr1	92811676	92847719	Mlph	36043	+	NM_053015	92818445	92845186	16
chr1	92849684	92850589	Prlh	905	+	NM_001101647	92849684	92850589	2
chr1	92854709	92866197	Rab17	11488	-	NM_008998	92855460	92860877	6
chr1	92895303	93025521	Lrrfip1	130218	+	NM_001111312	92895374	93024773	13
chr1	93041679	93067372	Rbm44	25693	+	NM_001033408	93046677	93065657	16
chr1	93076398	93121773	Ramp1	45375	+	NM_016894	93076665	93119938	3
chr1	93146895	93182602	Ube2f	35707	+	NM_026454	93150852	93181932	10
chr1	93194914	93217657	Scly	22743	+	NM_016717	93194972	93216807	12
chr1	93218651	93244880	Espnl	26229	+	NM_001033292	93218709	93242514	9
chr1	93247649	93258981	Klhl30	11332	+	NM_027551	93250255	93257843	8
chr1	93263006	93270794	Fam132b	7788	+	NM_173395	93263057	93269053	8
chr1	93272407	93295360	Ilkap	22953	-	NM_023343	93272518	93295282	12
chr1	93301456	93302606	1700020N18Rik	1150	-	NR_026924	93302606	93302606	3
chr1	93308059	93309799	Hes6	1740	-	NM_019479	93308634	93309714	4
chr1	93312558	93355905	Per2	43347	-	NM_011066	93314447	93347402	23
chr1	93391244	93425884	Traf3ip1	34640	+	NM_028718	93391342	93424360	15
chr1	93437141	93456167	Asb1	19026	+	NM_001039126	93437389	93451455	5
chr1	93698037	93744611	Twist2	46574	+	NM_007855	93698203	93698686	2
chr1	93825355	94076918	Hdac4	251563	-	NM_207225	93829923	94044854	27
chr1	94336295	94370335	Ndufa10	34040	-	NM_024197	94336415	94370314	10
chr1	94361059	94361119	Mir6900	60	-	NR_105865	94361119	94361119	1
chr1	94376257	94377196	Olfr1416	939	-	NM_147038	94376257	94377196	1
chr1	94387394	94388330	Olfr1415	936	-	NM_001011525	94387394	94388330	1
chr1	94407624	94415092	Olfr1414	7468	-	NM_147039	94407664	94408603	2
chr1	94469701	94470783	Olfr1413	1082	+	NM_147037	94469749	94470721	1
chr1	94484908	94485874	Olfr1412	966	+	NM_146277	94484908	94485874	1
chr1	94493097	94494069	Olfr1411	972	+	NM_146490	94493097	94494069	1
chr1	94504415	94505384	Olfr1410	969	+	NM_146491	94504415	94505384	1
chr1	94516457	94517578	Olfr12	1121	+	NM_206896	94516484	94517486	1
chr1	94533721	94538562	Myeov2	4841	-	NM_001163425	94533942	94538519	3
chr1	94540794	94545418	Otos	4624	-	NM_153114	94540909	94541968	5
chr1	94728262	94756773	Gpc1	28511	+	NM_016696	94728508	94755141	9
chr1	94746954	94747020	Mir149	66	+	NR_029559	94747020	94747020	1
chr1	94766705	94799483	Ankmy1	32778	-	NM_172850	94766848	94799160	18
chr1	94803565	94805197	Dusp28	1632	+	NM_175118	94803631	94804264	2
chr1	94807401	94817162	Rnpepl1	9761	+	NM_181405	94807547	94816432	11
chr1	94830119	94847167	9430060I03Rik	17048	-	NR_015525	94847167	94847167	2
chr1	94830984	94844525	Capn10	13541	+	NM_011796	94831450	94844115	12
chr1	94869695	94882968	Gpr35	13273	+	NM_001104529	94879144	94880068	2
chr1	94902910	94908846	Aqp12	5936	+	NM_177587	94902979	94908700	3
chr1	94912031	94998451	Kif1a	86420	-	NM_008440	94915033	94978998	48
chr1	95031816	95041998	Agxt	10182	+	NM_001276710	95031936	95041744	11
chr1	95047931	95057525	2310007B03Rik	9594	-	NM_172411	95048584	95056706	6
chr1	95064999	95127643	Crocc2	62644	+	NM_001310428	95065301	95125434	32
chr1	95132473	95193025	Sned1	60552	+	NM_172463	95132565	95192855	31
chr1	95171125	95171187	Mir6901	62	+	NR_105866	95171187	95171187	1
chr1	95197781	95202456	Mterf4	4675	-	NM_001310756	95197954	95202422	4
chr1	95206013	95239365	Pask	33352	-	NM_080850	95206668	95234108	18
chr1	95240221	95264195	Ppp1r7	23974	+	NM_023200	95240236	95261643	10
chr1	95242668	95242732	Mir6902	64	+	NR_105867	95242732	95242732	1
chr1	95248734	95248862	Mir6345	128	+	NR_105763	95248862	95248862	1
chr1	95270472	95300881	Ano7	30409	+	NM_001271884	95271718	95299673	24
chr1	95302516	95375494	Hdlbp	72978	-	NM_133808	95304749	95337332	28
chr1	95375569	95406309	Sept2	30740	+	NM_010891	95385722	95403641	13
chr1	95408680	95518553	Farp2	109873	+	NM_145519	95425173	95517948	27
chr1	95517327	95532304	Stk25	14977	-	NM_021537	95519063	95531904	12
chr1	95582151	95592347	Bok	10196	+	NM_016778	95583023	95591739	5
chr1	95601967	95651415	Thap4	49448	-	NM_025920	95602112	95651110	6
chr1	95651609	95686106	Atg4b	34497	+	NM_174874	95651621	95684336	13
chr1	95689152	95698511	Dtymk	9359	-	NM_001105667	95689409	95698404	5
chr1	95700541	95718677	Ing5	18136	+	NM_025454	95700579	95714900	8
chr1	95721816	95748938	D2hgdh	27122	+	NM_178882	95722883	95747403	10
chr1	95757920	95773071	Gal3st2	15151	+	NM_199366	95758170	95771666	4
chr1	95815013	95837816	Gm9994	22803	+	NM_001205249	95815013	95837816	4
chr1	95887085	95908116	Gm6086	21031	+	NM_001039219	95892954	95906102	8
chr1	95917069	95924907	Neu4	7838	+	NM_001310769	95918172	95921993	5
chr1	95934881	95949130	Pdcd1	14249	-	NM_008798	95935881	95949067	5
chr1	96694018	96699049	4930440C22Rik	5031	+	NR_040473	96699049	96699049	4
chr1	97210204	97231861	Fam174a	21657	+	NM_026321	97210393	97230516	3
chr1	97484258	97564171	St8sia4	79913	-	NM_009183	97488258	97563838	5
chr1	97597760	97613095	4930598F16Rik	15335	-	NR_040479	97613095	97613095	4
chr1	97887235	97918335	1700063A18Rik	31100	-	NR_040467	97918335	97918335	3
chr1	98508633	98559150	4930533P14Rik	50517	-	NR_040478	98559150	98559150	3
chr1	98715360	98768748	Slco4c1	53388	-	NM_172658	98715523	98768686	13
chr1	98767702	98777811	Panct2	10109	+	NR_131964	98777811	98777811	4
