uniqueID	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	uniprotID	description	geneSymbol	txSize	cdsSize
Q0065	chrM	+	13817	21935	13817	21935	4	13817,16434,18953,20507,	13986,16470,18991,21935,	P03878	Endonuclease I-SceII, encoded by a mobile group I intron within the mitochondrial COX1 gene  intron is normally spliced by the BI4p maturase but AI4p can mutate to acquire the same maturase activity	AI4	8118	8118
Q0060	chrM	+	13817	19996	13817	19996	3	13817,16434,18953,	13986,16470,19996,	P03877	Endonuclease I-SceIII, encoded by a mobile group I intron within the mitochondrial COX1 gene	AI3	6179	6179
Q0055	chrM	+	13817	18830	13817	18830	2	13817,16434,	13986,18830,	P03876	Reverse transcriptase required for splicing of the COX1 pre-mRNA, encoded by a mobile group II intron within the mitochondrial COX1 gene	AI2	5013	5013
Q0050	chrM	+	13817	16322	13817	16322	1	13817,	16322,	P03875	Reverse transcriptase required for splicing of the COX1 pre-mRNA, encoded by a mobile group II intron within the mitochondrial COX1 gene	AI1	2505	2505
Q0075	chrM	+	24155	25255	24155	25255	2	24155,24905,	24870,25255,	Q9ZZX0	Protein of unknown function, encoded within an intron of the mitochondrial COX1 gene  translational initiation codon is predicted to be ATA rather than ATG	AI5_BETA	1100	1100
Q0080	chrM	+	27665	27812	27665	27812	1	27665,	27812,	P00856	Subunit 8 of the F0 sector of mitochondrial inner membrane F1-F0 ATP synthase, encoded on the mitochondrial genome  ATP8 and ATP6 mRNAs are not translated in the absence of the F1 sector of ATPase	ATP8	147	147
Q0085	chrM	+	28486	29266	28486	29266	1	28486,	29266,	P00854	Mitochondrially encoded subunit a of the F0 sector of mitochondrial F1F0 ATP synthase  translation is specifically activated by Atp22p  ATP6 and ATP8 mRNAs are not translated in the absence of the F1 sector of ATPase	ATP6	780	780
Q0092	chrM	+	30873	31014	30873	31014	1	30873,	31014,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	Q0092	141	141
Q0105	chrM	+	36539	43647	36539	43647	6	36539,37722,39140,40840,42507,43296,	36954,37736,39217,41090,42558,43647,	P00163	Cytochrome b, mitochondrially encoded subunit of the ubiquinol-cytochrome c reductase complex which includes Cobp, Rip1p, Cyt1p, Cor1p, Qcr2p, Qcr6p, Qcr7p, Qcr8p, Qcr9p, and Qcr10p	COB	7108	7108
Q0120	chrM	+	36539	42251	36539	42251	4	36539,37722,39140,40840,	36954,37736,39217,42251,	P03879	Mitochondrial mRNA maturase, forms a complex with Nam2p to mediate splicing of the bI4 intron of the COB gene  encoded by both exon and intron sequences of partially processed COB mRNA	BI4	5712	5712
Q0115	chrM	+	36539	40265	36539	40265	3	36539,37722,39140,	36954,37736,40265,	Q9ZZW7	Mitochondrial mRNA maturase, forms a complex with Mrs1p to mediate splicing of the bI3 intron of the COB gene  encoded by both exon and intron sequences of partially processed COB mRNA	BI3	3726	3726
Q0110	chrM	+	36539	38579	36539	38579	2	36539,37722,	36954,38579,	P03873	Mitochondrial mRNA maturase with a role in splicing, encoded by both exon and intron sequences of partially processed COB mRNA	BI2	2040	2040
Q0130	chrM	+	46722	46953	46722	46953	1	46722,	46953,	P61829	F0-ATP synthase subunit c (ATPase-associated proteolipid), encoded on the mitochondrial genome  mutation confers oligomycin resistance  expression is specifically dependent on the nuclear genes AEP1 and AEP2	OLI1	231	231
Q0140	chrM	+	48900	50097	48900	50097	1	48900,	50097,	P02381	Mitochondrial ribosomal protein of the small subunit, mitochondrially-encoded  polymorphic in different strains due to variation in number of AAT (asparagine) codons  translated near the mitochondrial inner membrane	VAR1	1197	1197
Q0142	chrM	+	51051	51228	51051	51228	1	51051,	51228,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps dubious open reading frame Q0143	Q0142	177	177
Q0143	chrM	+	51276	51429	51276	51429	1	51276,	51429,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	Q0143	153	153
Q0144	chrM	+	54108	54438	54108	54438	1	54108,	54438,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	Q0144	330	330
Q0160	chrM	+	61021	61729	61021	61729	1	61021,	61729,	P03882	I-SceI DNA endonuclease, encoded by the mitochondrial group I intron of the 21S_rRNA gene  mediates gene conversion that propagates the intron into intron-less copies of the 21S_rRNA gene	SCEI	708	708
Q0182	chrM	+	65769	66174	65769	66174	1	65769,	66174,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data	Q0182	405	405
Q0250	chrM	+	73757	74513	73757	74513	1	73757,	74513,	P00410	Subunit II of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain  one of three mitochondrially-encoded subunits	COX2	756	756
Q0255	chrM	+	74494	75984	74494	75984	3	74494,75662,75903,	75622,75872,75984,	P03881	Maturase-like protein	Q0255	1490	1490
Q0275	chrM	+	79212	80022	79212	80022	1	79212,	80022,	P00420	Subunit III of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain  one of three mitochondrially-encoded subunits	COX3	810	810
Q0297	chrM	+	85553	85709	85553	85709	1	85553,	85709,	n/a	Dubious open reading frame of the mitochondrial genome  unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified gene RPM1	Q0297	156	156
YER054C	chrV	-	262051	263698	262051	263698	1	262051,	263698,	P40036	Putative regulatory subunit of the protein phosphatase Glc7p, involved in glycogen metabolism  contains a conserved motif (GVNK motif) that is also found in Gac1p, Pig1p, and Pig2p	GIP2	1647	1647
YER114C	chrV	-	390589	393712	390589	393712	1	390589,	393712,	P39969	Protein implicated in polar growth, functionally redundant with Boi1p  interacts with bud-emergence protein Bem1p  contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain	BOI2	3123	3123
YER169W	chrV	+	523368	525759	523368	525759	1	523368,	525759,	P39956	JmjC domain-containing histone demethylase  specifically demethylates H3K36 tri- and dimethyl modification states  associates with actively transcribed (RNA polymerase II) regions in vivo and specifically targets H3K36 in its trimethylation state as its substrate  transcriptional repressor of PHR1  Rph1p phosphorylation during DNA damage is under control of the MEC1-RAD53 pathway	RPH1	2391	2391
YEL077C	chrV	-	263	4097	263	4097	1	263,	4097,	Q3E7X8	Helicase-like protein encoded within the telomeric Y' element	YEL077C	3834	3834
YEL077W-A	chrV	+	629	1112	629	1112	1	629,	1112,	n/a	Dubious open reading frame, unlike to encode a functional protein  identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching	YEL077W-A	483	483
YEL076C-A	chrV	-	4184	5114	4184	5114	2	4184,4601,	4322,5114,	P89887	Putative protein of unknown function	YEL076C-A	930	930
YEL076C	chrV	-	4463	5114	4463	5114	1	4463,	5114,	P39971	Putative protein of unknown function	YEL076C	651	651
YEL075W-A	chrV	+	4869	5481	4869	5481	1	4869,	5481,	n/a	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	YEL075W-A	612	612
YEL075C	chrV	-	5344	5713	5344	5713	1	5344,	5713,	P39972	Putative protein of unknown function	YEL075C	369	369
YEL074W	chrV	+	6125	6464	6125	6464	1	6125,	6464,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  large scale expression analysis showed an increase in mRNA accumulation in strains mutant for exosome components.	YEL074W	339	339
YEL073C	chrV	-	7229	7553	7229	7553	1	7229,	7553,	P39974	Putative protein of unknown function  located adjacent to ARS503 and the telomere on the left arm of chromosome V  regulated by inositol/choline	YEL073C	324	324
YEL072W	chrV	+	13719	14415	13719	14415	1	13719,	14415,	P39975	Protein required for sporulation	RMD6	696	696
YEL071W	chrV	+	16354	17845	16354	17845	1	16354,	17845,	P39976	D-lactate dehydrogenase, part of the retrograde regulon which consists of genes whose expression is stimulated by damage to mitochondria and reduced in cells grown with glutamate as the sole nitrogen source, located in the cytoplasm	DLD3	1491	1491
YEL070W	chrV	+	19588	21097	19588	21097	1	19588,	21097,	P39941	Deletion suppressor of mpt5 mutation	DSF1	1509	1509
YEL069C	chrV	-	21536	23231	21536	23231	1	21536,	23231,	P39924	Hexose transporter, induced in the presence of non-fermentable carbon sources, induced by low levels of glucose, repressed by high levels of glucose	HXT13	1695	1695
YEL068C	chrV	-	25645	25978	25645	25978	1	25645,	25978,	n/a	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	YEL068C	333	333
YEL067C	chrV	-	26188	26776	26188	26776	1	26188,	26776,	P39978	Putative protein of unknown function  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	YEL067C	588	588
YEL066W	chrV	+	26666	27206	26666	27206	1	26666,	27206,	P39979	D-Amino acid N-acetyltransferase, catalyzes N-acetylation of D-amino acids through ordered bi-bi mechanism in which acetyl-CoA is first substrate bound and CoA is last product liberated  similar to Hpa2p, acetylates histones weakly in vitro	HPA3	540	540
YEL065W	chrV	+	27656	29543	27656	29543	1	27656,	29543,	P39980	Ferrioxamine B transporter, member of the ARN family of transporters that specifically recognize siderophore-iron chelates  transcription is induced during iron deprivation and diauxic shift  potentially phosphorylated by Cdc28p	SIT1	1887	1887
YEL064C	chrV	-	29796	31239	29796	31239	1	29796,	31239,	P39981	Putative transporter, member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters	AVT2	1443	1443
YEL063C	chrV	-	31693	33466	31693	33466	1	31693,	33466,	P04817	Plasma membrane arginine permease, requires phosphatidyl ethanolamine (PE) for localization, exclusively associated with lipid rafts  mutation confers canavanine resistance	CAN1	1773	1773
YEL062W	chrV	+	34406	36254	34406	36254	1	34406,	36254,	P39923	Subunit of the conserved Npr2/3 complex that mediates downregulation of TORC1 activity upon amino acid limitation  subunit of SEA (Seh1-associated) complex  homolog of human NPRL2  target of Grr1p  required for growth on urea and proline	NPR2	1848	1848
YEL061C	chrV	-	36534	39537	36534	39537	1	36534,	39537,	P27895	Kinesin motor protein involved in mitotic spindle assembly and chromosome segregation	CIN8	3003	3003
YEL060C	chrV	-	40045	41953	40045	41953	1	40045,	41953,	P09232	Vacuolar proteinase B (yscB), a serine protease of the subtilisin family  involved in protein degradation in the vacuole and required for full protein degradation during sporulation  activity inhibited by Pbi2p	PRB1	1908	1908
YEL059C-A	chrV	-	42399	42624	42399	42624	1	42399,	42624,	Q05676	Subunit of the mitochondrial inner membrane peptidase, which is required for maturation of mitochondrial proteins of the intermembrane space  Som1p facilitates cleavage of a subset of substrates  contains twin cysteine-x9-cysteine motifs	SOM1	225	225
YEL059W	chrV	+	42651	42960	42651	42960	1	42651,	42960,	n/a	Dubious open reading frame unlikely to encode a functional protein  mutant is hypersensitive to hygromycin B indicative of defects in vacuolar trafficking	HHY1	309	309
YEL058W	chrV	+	43251	44925	43251	44925	1	43251,	44925,	P38628	Essential N-acetylglucosamine-phosphate mutase  converts GlcNAc-6-P to GlcNAc-1-P, which is a precursor for the biosynthesis of chitin and for the formation of N-glycosylated mannoproteins and glycosylphosphatidylinositol anchors	PCM1	1674	1674
YEL057C	chrV	-	45019	45721	45019	45721	1	45019,	45721,	P39983	Protein of unknown function involved in telomere maintenance  target of UME6 regulation	YEL057C	702	702
YEL056W	chrV	+	47167	48373	47167	48373	1	47167,	48373,	P39984	Subunit of the Hat1p-Hat2p histone acetyltransferase complex  required for high affinity binding of the complex to free histone H4, thereby enhancing Hat1p activity  similar to human RbAp46 and 48  has a role in telomeric silencing	HAT2	1206	1206
YEL055C	chrV	-	48470	51539	48470	51539	1	48470,	51539,	P39985	DNA Polymerase phi  has sequence similarity to the human MybBP1A and weak sequence similarity to B-type DNA polymerases, not required for chromosomal DNA replication  required for the synthesis of rRNA	POL5	3069	3069
YEL054C	chrV	-	52720	53218	52720	53218	1	52720,	53218,	P17079	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl12Bp  rpl12a rpl12b double mutant exhibits slow growth and slow translation  has similarity to E. coli L11 and rat L12 ribosomal proteins	RPL12A	498	498
YEL053W-A	chrV	+	52907	53255	52907	53255	1	52907,	53255,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified gene YEL054C	YEL053W-A	348	348
YEL053C	chrV	-	53900	56102	53900	56102	1	53900,	56102,	Q02197	Non-catalytic subunit of N-terminal acetyltransferase of the NatC type, required for replication of dsRNA virus  expression is glucose-repressible	MAK10	2202	2202
YEL052W	chrV	+	56570	58100	56570	58100	1	56570,	58100,	P32317	Conserved protein that may act as a chaperone in the degradation of misfolded or unassembled cytochrome c oxidase subunits  localized to matrix face of the mitochondrial inner membrane  member of the AAA family but lacks a protease domain	AFG1	1530	1530
YEL051W	chrV	+	58377	59148	58377	59148	1	58377,	59148,	P32610	Subunit D of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system  plays a role in the coupling of proton transport and ATP hydrolysis	VMA8	771	771
YEL050W-A	chrV	+	59548	59740	59548	59740	1	59548,	59740,	n/a	Dubious open reading frame unlikely to encode a functional protein  identified by fungal homology and RT-PCR	YEL050W-A	192	192
